ID,NAME
2203,Soppu Bonda
2204,Sorshe Ilish
2205,Sour Cream
2206,South Indian Chicken Gravy
2207,Soya Bean Pakoda
2208,Soya Bean Sabji
2209,Soya Biryani
2210,Soya Chaap Biryani
2211,Soya Curry
2212,Soya Dosa
2213,Soya Pulao
2214,Soya Masala
2215,Soya Tikka Grilled Roll
2216,Spanish Omelette
2217,Special Exotic Strawberry Doughnut
2218,Spice Brownie
2219,Spicy Fried Chicken
2220,Spicy Mayo Corn Sandwich
2221,Spicy Mexican Roll
2222,Spicy Minced Chicken Burger
2223,Spinach Corn Rice
2224,Spinach Idli
2225,Spinach Lavash
2226,Spinach Soup
2227,Sponge Fruit Cake
2228,Spring Onion
2229,Spring Onion Dosa
2230,Spring Onion Uttappam
2231,Spring Rolls
2232,Sprout Bhel
2233,Sprout Dosa
2234,Sprout Uttappam
2235,Sprouts Idly
2236,Sprouts Poha
2237,Sprouts Salad
2238,Squid Biryani
2239,Squid Roast
2240,Srilankan Sambal
2241,Steamed Corn
2242,Steamed Corn Chat
2243,Steamed Peanuts
2244,Steamed Rice
2245,Steamed Sprouts
2246,Stew
2247,Straffued Kala Jamun
2248,Strawberry
2249,Strawberry Avocado Milkshake
2250,Strawberry Chocolate Shake
2251,Strawberry Cupcake
2252,Strawberry Danish
2253,Strawberry Doughnut
2254,Strawberry Fruit
2255,Strawberry Lassi
2256,Strawberry Lemonade
2257,Strawberry Milkshake
2258,Strawberry Mojito
2259,Strawberry Muffin
2260,Strawberry Pastry
2261,Strawberry Sauce
2262,Strawberry Smoothie
2263,Strawberry Softy
2264,Strawberry Tea
2265,Strawberry Tres Leches Jar
2266,Stuffed Chicken Tandoori Kulcha
2267,Stuffed Chicken Tandoori Paratha
2268,Stuffed Chicken Tawa Paratha
2269,Stuffed Chilli Bajji
2270,Stuffed Dates
2271,Stuffed Dosa
2272,Stuffed Mirchi Vada
2273,Stuffed Paratha
2274,Stuffed Veg Tandoori Kulcha
2275,Stuffed Veg Tandoori Paratha
2276,Stuffed Veg Tawa Paratha
2277,Sugarcane
2278,Sugar Doughnut
2279,Sugar Dust Doughnut
2280,Sukha Bhel
2281,Sukha Puri
2282,Sukiyan
2283,Sukku Coffee
2284,Sundae
2285,Sundal
2286,Sweet Beeda
2287,Sweet Boondi
2288,Sweet Bun
2289,Sweet Corn
2290,Sweet Corn Cheese Sandwich
2291,Sweet Corn Chicken Soup
2292,Sweet Corn Sandwich
2293,Sweet Corn Soup
2294,Sweet Corn Vegetable Soup
2295,Sweet Lassi
2296,Sweet Parotta
2297,Sweet Poli
2298,Sweet Potato
2299,Sweet Puff
2300,Sweet Roll
2301,Sweet Rose Lassi
2302,Swiss Roll
2303,Szechwan Chicken Rice
2304,Szechwan Noodles
2305,Szechwan Rice
2306,Tamarind Rice
2307,Tandoori Cheese Pasta
2308,Tandoori Chicken
2309,Tandoori Chicken Pizza
2310,Tandoori Chicken Tikka Kebab
2311,Tandoori Chicken Tikka Salad
2312,Tandoori Kulcha
2313,Tandoori Mayo Veg Sandwich
2314,Tandoori Naan
2315,Tandoori Paneer Pizza
2316,Tandoori Paneer Tikka Kebab
2317,Tandoori Paratha
2318,Tandoori Roti
2319,Tandoori Sandwich
2320,Tandoori Tofu Salad
2321,Tart
2322,Tarkari
2323,Tawa Beef Roast
2324,Tawa Bonda
2325,Tawa Naan
2326,Tawa Paneer Bonda
2327,Tawa Paratha
2328,Tawa Pulao
2329,Tawa Roti
2330,Tea
2331,Tea Cake
2332,Tender Coconut Milk Shake
2333,Thai Curry
2334,Thai Chilli Mushroom
2335,Thai Chilli Paneer
2336,Thai Green Curry Noodles
2337,Thai Veg Puff
2338,Thalasseri Kalyana Biryani
2339,Thalassery Chicken Dum Biryani
2340,Thandai
2341,Thatte Idli
2342,Thattu Dosa
2343,Thawa Fried Chicken
2344,Thayir Vada
2345,Thengai Vellam Kozhukattai
2346,Thilopi Fry
2347,Three Bean Stew
2348,Tiramisu Cup
2349,Tiramisu Shot
2350,Tiranga Dahi Papdi Chaat
2351,Tofu Shaslik
2352,Tomato Cheese Pasta
2353,Tomato Cheese Sandwich
2354,Tomato Chicken Curry
2355,Tomato Cucumber Lettuce Sandwich
2356,Tomato Curry
2357,Tomato Dum Rice
2358,Tomato Juice
2359,Tomato Rice
2360,Tomato Sadam
2361,Tomato Sauce
2362,Tomato Sauce Pasta
2363,Tomato Sevai
2364,Tomato Shorba
2365,Tomato Soup
2366,Tomato Utthappam
2367,Tossed Salad
2368,Tossed Salad Chicken
2369,Town Bus
2370,Tres Cheese Fries
2371,Tres Leches
2372,Triple Chocolate Waffle
2373,Triple Pepper Noodles
2374,Trivandrum Chicken Fry
2375,Tropical Veg Sandwich
2376,Truffle Donut
2377,Tulsi Lime Tea
2378,Tulsi Tea
2379,Tuna
2380,Tuna Fish Fry
2381,Turkish Kebab Roll
2382,Turmeric Milk
2383,Tuvar Thota
2384,Tuver Dal
2385,Twister Danish
2386,Uggani
2387,Ulavacharu Chicken Biryani
2388,Ulli Karam Masala Dosa
2389,Ulli Vada
2390,Ulundhu Poornam Kozhukattai
2391,Undampori
2392,Unnakai
2393,Unni Appam
2394,Upma
2395,Uppu Kadalai
2396,Uppu Kara Manga
2397,Usal Pav
2398,Uttapam
2399,Uzhunnu Vada
2400,Vada
2401,Vada Curry
2402,Vada Pav
2403,Vada Usal
2404,Vadakari
2405,Vangi Bath
2406,Vanilla
2407,Vanilla Blueberry Cupcake With Frosting
2408,Vanilla Cake
2409,Vanilla Choco Chip Doughnut
2410,Vanilla Cream
2411,Vanilla Cupcake
2412,Vanilla Frappe
2413,Vanilla Lassi
2414,Vanilla Pastry
2415,Vanilla Shake
2416,Vanilla Softy
2417,Vanjaram Fish Fry
2418,Variety Rice
2419,Vazhai Illai Fish
2420,Vazhaipoo Vadai
2421,Vazhuthana Bhaji
2422,Veeshappam
2423,Veg Ball Manchurian
2424,Veg Balls In Hot Garlic Sauce
2425,Veg Bao
2426,Veg Bhuna Masala
2427,Veg Biryani
2428,Veg Burger
2429,Veg Calzone
2430,Veg Cheese Balls
2431,Veg Cheese Burger
2432,Veg Cheese Frankie
2433,Veg Cheese Sandwich
2434,Veg Chettinad Biryani
2435,Veg Chilli Garlic Noodles
2436,Veg Chopsuey
2437,Veg Club Cheese Sandwich
2438,Veg Club Sandwich
2439,Veg Coleslaw Cheese Sandwich
2440,Veg Coleslaw Sandwich
2441,Veg Croissant
2442,Veg Curry
2443,Veg Cutlet
2444,Veg Delight Wrap
2445,Veg Dum Biryani
2446,Veg Fingers
2447,Veg Fried Momo
2448,Veg Fried Rice
2449,Veg Gravy
2450,Veg Grilled Cheese Sandwich
2451,Veg Grilled Sandwich
2452,Veg Hakka Noodle
2453,Veg Hot Dog
2454,Veg Hunan
2455,Veg Idli
2456,Veg Jaipuri
2457,Veg Jungli Sandwich
2458,Veg Kathi Roll
2459,Veg Khau Suey
2460,Veg Kolahpuri
2461,Veg Kolhapuri Puff
2462,Veg Korma
2463,Veg Kothu Parotta
2464,Veg Kurma
2465,Veg Machurian Dosa
2466,Veg Maggi
2467,Veg Manchow Fried Rice
2468,Veg Manchurian
2469,Veg Manchurian Roll
2470,Veg Manchurian Biryani
2471,Veg Manchurian Noodle
2472,Veg Masala Dosa
2473,Veg Mexican Wrap
2474,Veg Momo
2475,Veg Momo Burger
2476,Veg Nanking Noodles
2477,Veg Noodle Soup
2478,Veg Noodles
2479,Veg Nuggets
2480,Veg Omelette
2481,Veg Pakora
2482,Veg Pasta
2483,Veg Pasta With White Sauce
2484,Veg Patties
2485,Veg Pink Sauce Pasta
2486,Veg Pizza
2487,Veg Puff
2488,Veg Pulao
2489,Veg Roll
2490,Veg Romesco Pasta
2491,Veg Sandwich
2492,Veg Salad
2493,Veg Schezwan Fried Rice
2494,Veg Schezwan Momo
2495,Veg Schezwan Noodles
2496,Veg Seekh Kebab Grilled Roll
2497,Veg Seekh Salad
2498,Veg Shashlik
2499,Veg Singapore Noodles
2500,Veg Spring Roll
2501,Veg Starter
2502,Veg Stew
2503,Veg Sub
2504,Veg Szechwan Rice
2505,Veg Tacos
2506,Veg Wrap
2507,Vegetable Balls
2508,Vegetable Bhat
2509,Vegetable Fried Kebab
2510,Vegetable Hot And Sour Soup
2511,Vegetable Juice
2512,Vegetable Lasagne
2513,Vegetable Manchow Soup
2514,Vegetable Manchurian Patties
2515,Vegetable Quiche Pie
2516,Vegetable Satay
2517,Vegetable Soup
2518,Vegetable Tandoori Kebab
2519,Vegetable Tawa Kebab
2520,Vegetable Tikka
2521,Vegetable Upma
2522,Vegetable Utthappam
2523,Vegetables
2524,Vegetables In Hunan Sauce
2525,Vegetables In Schezwan Sauce
2526,Veggi Manchow
2527,Veggie Appe
2528,Veggie Burnt Garlic Fried Rice
2529,Velarikai
2530,Vendhaya Dosai
2531,Verkadalai
2532,Very Veggie Semizza
2533,Vietnamese Rice Roll
2534,Virgin Mojito
2535,Virgin Pina Colada
2536,Waffle
2537,Waffle Cone
2538,Watermelon
2539,Watermelon Ice Cream
2540,Watermelon Ice Tea
2541,Watermelon Juice
2542,Watermelon Mojito
2543,Western Egg
2544,Wheat Dosa
2545,Wheat Idiyappam
2546,Wheat Paratha
2547,Wheat Poha
2548,Wheat Pongal
2549,Wheat Upma
2550,White Chocolate
2551,White Fantasy Waffles
2552,White Forest Cake
2553,White Forest Pastry
2554,White Rice
2555,Wok Works
2556,Yakhni Pulao
2557,Yellow Dal
2558,Yellow Peas Masala
2559,Yezhaneer Paiyasam
2560,Yogurt
2561,Zinger Burger
2562,Zinger Paneer Burger
2563,Zucchini
